timestamp,aX,aY,aZ,label
2026-06-18 03:24:00,16620,-416,-1596,light
2026-06-18 03:24:00,16684,-356,-1468,light
2026-06-18 03:24:00,16668,-464,-1520,light
2026-06-18 03:24:00,16704,-400,-1564,light
2026-06-18 03:24:00,16676,-356,-1608,light
2026-06-18 03:24:00,16652,-424,-1520,light
2026-06-18 03:24:00,16644,-340,-1560,light
2026-06-18 03:24:00,16696,-340,-1580,light
2026-06-18 03:24:00,16688,-384,-1632,light
2026-06-18 03:24:00,16684,-376,-1600,light
2026-06-18 03:24:00,16648,-420,-1520,light
2026-06-18 03:24:00,16656,-344,-1572,light
2026-06-18 03:24:00,16680,-424,-1592,light
2026-06-18 03:24:00,16656,-380,-1580,light
2026-06-18 03:24:00,16640,-392,-1536,light
2026-06-18 03:24:00,16640,-380,-1652,light
2026-06-18 03:24:00,16628,-392,-1564,light
2026-06-18 03:24:00,16676,-388,-1580,light
2026-06-18 03:24:00,16700,-428,-1548,light
2026-06-18 03:24:00,16672,-396,-1656,light
2026-06-18 03:24:00,16708,-396,-1508,light
2026-06-18 03:24:00,16564,-364,-1564,light
2026-06-18 03:24:00,16680,-428,-1576,light
2026-06-18 03:24:00,16604,-392,-1548,light
2026-06-18 03:24:00,16668,-336,-1472,light
2026-06-18 03:24:00,16708,-384,-1504,light
2026-06-18 03:24:00,16692,-400,-1556,light
2026-06-18 03:24:00,16632,-460,-1544,light
2026-06-18 03:24:00,16660,-416,-1540,light
2026-06-18 03:24:00,16664,-452,-1612,light
2026-06-18 03:24:00,16652,-428,-1620,light
2026-06-18 03:24:00,16700,-396,-1536,light
2026-06-18 03:24:00,16692,-428,-1652,light
2026-06-18 03:24:00,16648,-376,-1568,light
2026-06-18 03:24:00,16672,-428,-1608,light
2026-06-18 03:24:00,16664,-364,-1592,light
2026-06-18 03:24:00,16664,-444,-1540,light
2026-06-18 03:24:00,16712,-460,-1544,light
2026-06-18 03:24:00,16648,-432,-1580,light
2026-06-18 03:24:00,16688,-372,-1604,light
2026-06-18 03:24:00,16628,-348,-1556,light
2026-06-18 03:24:00,16672,-388,-1548,light
2026-06-18 03:24:00,16692,-408,-1484,light
2026-06-18 03:24:00,16680,-432,-1488,light
2026-06-18 03:24:00,16632,-360,-1540,light
2026-06-18 03:24:00,16636,-432,-1552,light
2026-06-18 03:24:00,16656,-312,-1572,light
2026-06-18 03:24:00,16636,-388,-1576,light
2026-06-18 03:24:00,16684,-440,-1560,light
2026-06-18 03:24:00,16616,-356,-1564,light
2026-06-18 03:24:00,16640,-372,-1520,light
2026-06-18 03:24:00,16712,-464,-1540,light
2026-06-18 03:24:00,16668,-444,-1580,light
2026-06-18 03:24:00,16632,-396,-1612,light
2026-06-18 03:24:00,16672,-436,-1520,light
2026-06-18 03:24:00,16724,-316,-1600,light
2026-06-18 03:24:00,16660,-400,-1496,light
2026-06-18 03:24:00,16644,-352,-1564,light
2026-06-18 03:24:00,16696,-376,-1584,light
2026-06-18 03:24:00,16684,-376,-1572,light
2026-06-18 03:24:00,16632,-312,-1560,light
2026-06-18 03:24:00,16644,-416,-1504,light
2026-06-18 03:24:00,16732,-396,-1588,light
2026-06-18 03:24:00,16648,-376,-1532,light
2026-06-18 03:24:00,16640,-308,-1524,light
2026-06-18 03:24:00,16680,-348,-1600,light
2026-06-18 03:24:00,16640,-388,-1624,light
2026-06-18 03:24:00,16696,-384,-1556,light
2026-06-18 03:24:00,16708,-400,-1512,light
2026-06-18 03:24:00,16712,-364,-1600,light
2026-06-18 03:24:00,16660,-356,-1620,light
2026-06-18 03:24:00,16660,-352,-1564,light
2026-06-18 03:24:00,16708,-348,-1540,light
2026-06-18 03:24:00,16712,-408,-1540,light
2026-06-18 03:24:00,16668,-412,-1540,light
2026-06-18 03:24:00,16652,-380,-1472,light
2026-06-18 03:24:00,16676,-440,-1580,light
2026-06-18 03:24:00,16692,-456,-1552,light
2026-06-18 03:24:00,16672,-408,-1488,light
2026-06-18 03:24:00,16664,-428,-1568,light
2026-06-18 03:24:00,16648,-380,-1632,light
2026-06-18 03:24:00,16636,-348,-1572,light
2026-06-18 03:24:00,16764,-348,-1452,light
2026-06-18 03:24:00,16660,-380,-1616,light
2026-06-18 03:24:00,16668,-428,-1536,light
2026-06-18 03:24:00,16684,-396,-1488,light
2026-06-18 03:24:00,16672,-400,-1584,light
2026-06-18 03:24:00,16684,-368,-1728,light
2026-06-18 03:24:00,16644,-408,-1496,light
2026-06-18 03:24:00,16692,-412,-1528,light
2026-06-18 03:24:00,16728,-392,-1640,light
2026-06-18 03:24:00,16664,-388,-1480,light
2026-06-18 03:24:00,16688,-344,-1508,light
2026-06-18 03:24:00,16644,-416,-1496,light
2026-06-18 03:24:00,16648,-380,-1592,light
2026-06-18 03:24:00,16688,-328,-1480,light
2026-06-18 03:24:00,16672,-404,-1512,light
2026-06-18 03:24:00,16696,-384,-1568,light
2026-06-18 03:24:00,16672,-360,-1616,light
2026-06-18 03:24:00,16592,-428,-1472,light
2026-06-18 03:25:00,16600,-376,-1588,light
2026-06-18 03:25:00,16664,-400,-1688,light
2026-06-18 03:25:00,16712,-392,-1556,light
2026-06-18 03:25:00,16632,-364,-1556,light
2026-06-18 03:25:00,16764,-388,-1616,light
2026-06-18 03:25:00,16704,-416,-1560,light
2026-06-18 03:25:00,16632,-304,-1548,light
2026-06-18 03:25:00,16616,-324,-1604,light
2026-06-18 03:25:00,16688,-440,-1460,light
2026-06-18 03:25:00,16644,-416,-1524,light
2026-06-18 03:25:00,16648,-380,-1608,light
2026-06-18 03:25:00,16668,-444,-1568,light
2026-06-18 03:25:00,16644,-388,-1600,light
2026-06-18 03:25:00,16636,-368,-1560,light
2026-06-18 03:25:00,16648,-364,-1600,light
2026-06-18 03:25:00,16640,-360,-1536,light
2026-06-18 03:25:00,16696,-404,-1484,light
2026-06-18 03:25:00,16684,-416,-1644,light
2026-06-18 03:25:00,16672,-388,-1624,light
2026-06-18 03:25:00,16620,-352,-1604,light
2026-06-18 03:25:00,16692,-404,-1556,light
2026-06-18 03:25:00,16672,-428,-1612,light
2026-06-18 03:25:00,16600,-396,-1608,light
2026-06-18 03:25:00,16660,-392,-1544,light
2026-06-18 03:25:00,16668,-416,-1436,light
2026-06-18 03:25:00,16684,-420,-1504,light
2026-06-18 03:25:00,16664,-352,-1568,light
2026-06-18 03:25:00,16632,-368,-1552,light
2026-06-18 03:25:00,16704,-416,-1508,light
2026-06-18 03:25:00,16676,-424,-1580,light
2026-06-18 03:25:00,16692,-424,-1592,light
2026-06-18 03:25:00,16696,-436,-1588,light
2026-06-18 03:25:00,16676,-420,-1544,light
2026-06-18 03:25:00,16624,-384,-1596,light
2026-06-18 03:25:00,16688,-352,-1568,light
2026-06-18 03:25:00,16712,-380,-1616,light
2026-06-18 03:25:00,16644,-364,-1576,light
2026-06-18 03:25:00,16640,-372,-1716,light
2026-06-18 03:25:00,16712,-420,-1600,light
2026-06-18 03:25:00,16664,-412,-1656,light
2026-06-18 03:25:00,16684,-352,-1612,light
2026-06-18 03:25:00,16552,-400,-1572,light
2026-06-18 03:25:00,16704,-376,-1608,light
2026-06-18 03:25:00,16708,-360,-1548,light
2026-06-18 03:25:00,16692,-408,-1540,light
2026-06-18 03:25:00,16664,-320,-1536,light
2026-06-18 03:25:00,16708,-400,-1548,light
2026-06-18 03:25:00,16664,-356,-1528,light
2026-06-18 03:25:00,16676,-428,-1516,light
2026-06-18 03:25:00,16672,-356,-1624,light
2026-06-18 03:25:00,16700,-396,-1564,light
2026-06-18 03:25:00,16664,-340,-1604,light
2026-06-18 03:25:00,16660,-404,-1516,light
2026-06-18 03:25:00,16628,-392,-1500,light
2026-06-18 03:25:00,16644,-424,-1500,light
2026-06-18 03:25:00,16684,-380,-1620,light
2026-06-18 03:25:00,16620,-444,-1512,light
2026-06-18 03:25:00,16716,-368,-1500,light
2026-06-18 03:25:00,16696,-388,-1492,light
2026-06-18 03:25:00,16672,-400,-1604,light
2026-06-18 03:25:00,16640,-340,-1524,light
2026-06-18 03:25:00,16672,-388,-1632,light
2026-06-18 03:25:00,16636,-416,-1564,light
2026-06-18 03:25:00,16680,-424,-1552,light
2026-06-18 03:25:00,16700,-372,-1444,light
2026-06-18 03:25:00,16660,-308,-1604,light
2026-06-18 03:25:00,16672,-396,-1584,light
2026-06-18 03:25:00,16688,-320,-1540,light
2026-06-18 03:25:00,16712,-384,-1572,light
2026-06-18 03:25:00,16680,-396,-1472,light
2026-06-18 03:25:00,16704,-400,-1600,light
2026-06-18 03:25:00,16636,-404,-1612,light
2026-06-18 03:25:00,16724,-392,-1480,light
2026-06-18 03:25:00,16608,-308,-1524,light
2026-06-18 03:25:00,16656,-412,-1540,light
2026-06-18 03:25:00,16664,-356,-1492,light
2026-06-18 03:25:00,16688,-400,-1580,light
2026-06-18 03:25:00,16664,-404,-1644,light
2026-06-18 03:25:00,16688,-384,-1532,light
2026-06-18 03:25:00,16668,-392,-1588,light
2026-06-18 03:25:00,16728,-408,-1468,light
2026-06-18 03:25:00,16692,-348,-1568,light
2026-06-18 03:25:00,16708,-428,-1600,light
2026-06-18 03:25:00,16652,-404,-1656,light
2026-06-18 03:25:00,16684,-376,-1500,light
2026-06-18 03:25:00,16640,-444,-1596,light
2026-06-18 03:25:00,16640,-472,-1536,light
2026-06-18 03:25:00,16692,-428,-1552,light
2026-06-18 03:25:00,16600,-376,-1476,light
2026-06-18 03:25:00,16700,-416,-1504,light
2026-06-18 03:25:00,16632,-384,-1492,light
2026-06-18 03:25:00,16672,-384,-1556,light
2026-06-18 03:25:00,16596,-416,-1584,light
2026-06-18 03:25:00,16668,-372,-1516,light
2026-06-18 03:25:00,16632,-404,-1572,light
2026-06-18 03:25:00,16656,-360,-1596,light
2026-06-18 03:25:00,16716,-412,-1616,light
2026-06-18 03:25:00,16680,-356,-1532,light
2026-06-18 03:25:00,16660,-332,-1592,light
2026-06-18 03:25:00,16676,-424,-1632,light
2026-06-18 03:25:00,16672,-412,-1504,light
2026-06-18 03:25:00,16660,-396,-1668,light
2026-06-18 03:25:00,16660,-400,-1620,light
2026-06-18 03:25:00,16620,-452,-1536,light
2026-06-18 03:25:00,16696,-400,-1604,light
2026-06-18 03:25:00,16712,-380,-1580,light
2026-06-18 03:25:00,16656,-428,-1592,light
2026-06-18 03:25:00,16648,-352,-1512,light
2026-06-18 03:25:00,16616,-360,-1632,light
2026-06-18 03:25:00,16672,-388,-1492,light
2026-06-18 03:25:00,16696,-424,-1672,light
2026-06-18 03:25:00,16604,-468,-1560,light
2026-06-18 03:25:00,16688,-388,-1552,light
2026-06-18 03:25:00,16672,-388,-1568,light
2026-06-18 03:25:00,16668,-372,-1564,light
2026-06-18 03:25:00,16648,-380,-1548,light
2026-06-18 03:25:00,16680,-424,-1472,light
2026-06-18 03:25:00,16648,-352,-1436,light
2026-06-18 03:25:00,16652,-396,-1488,light
2026-06-18 03:26:00,16692,-388,-1512,light
2026-06-18 03:26:00,16720,-448,-1596,light
2026-06-18 03:26:00,16596,-400,-1544,light
2026-06-18 03:26:00,16684,-396,-1620,light
2026-06-18 03:26:00,16636,-436,-1580,light
2026-06-18 03:26:00,16700,-392,-1520,light
2026-06-18 03:26:00,16624,-388,-1508,light
2026-06-18 03:26:00,16684,-336,-1552,light
2026-06-18 03:26:00,16684,-396,-1564,light
2026-06-18 03:26:00,16708,-400,-1516,light
2026-06-18 03:26:00,16680,-436,-1592,light
2026-06-18 03:26:00,16688,-420,-1604,light
2026-06-18 03:26:00,16620,-360,-1664,light
2026-06-18 03:26:00,16588,-416,-1584,light
2026-06-18 03:26:00,16684,-376,-1592,light
2026-06-18 03:26:00,16632,-384,-1596,light
2026-06-18 03:26:00,16660,-344,-1620,light
2026-06-18 03:26:00,16648,-404,-1592,light
2026-06-18 03:26:00,16664,-388,-1640,light
2026-06-18 03:26:00,16664,-368,-1600,light
2026-06-18 03:26:00,16692,-376,-1552,light
2026-06-18 03:26:00,16612,-348,-1564,light
2026-06-18 03:26:00,16724,-396,-1624,light
2026-06-18 03:26:00,16692,-384,-1508,light
2026-06-18 03:26:00,16644,-412,-1584,light
2026-06-18 03:26:00,16708,-432,-1600,light
2026-06-18 03:26:00,16676,-364,-1492,light
2026-06-18 03:26:00,16700,-404,-1552,light
2026-06-18 03:26:00,16664,-424,-1568,light
2026-06-18 03:26:00,16664,-336,-1604,light
2026-06-18 03:26:00,16644,-408,-1544,light
2026-06-18 03:26:00,16656,-324,-1496,light
2026-06-18 03:26:00,16592,-456,-1580,light
2026-06-18 03:26:00,16704,-392,-1600,light
2026-06-18 03:26:00,16668,-420,-1636,light
2026-06-18 03:26:00,16680,-388,-1636,light
2026-06-18 03:26:00,16728,-372,-1580,light
2026-06-18 03:26:00,16652,-404,-1624,light
2026-06-18 03:26:00,16696,-384,-1496,light
2026-06-18 03:26:00,16684,-396,-1564,light
2026-06-18 03:26:00,16624,-356,-1580,light
2026-06-18 03:26:00,16660,-416,-1508,light
2026-06-18 03:26:00,16692,-404,-1620,light
2026-06-18 03:26:00,16656,-388,-1604,light
2026-06-18 03:26:00,16592,-408,-1564,light
2026-06-18 03:26:00,16652,-424,-1568,light
2026-06-18 03:26:00,16684,-400,-1544,light
2026-06-18 03:26:00,16632,-400,-1592,light
2026-06-18 03:26:00,16644,-400,-1560,light
2026-06-18 03:26:00,16644,-348,-1600,light
2026-06-18 03:26:00,16648,-368,-1588,light
2026-06-18 03:26:00,16640,-332,-1504,light
2026-06-18 03:26:00,16680,-416,-1652,light
2026-06-18 03:26:00,16644,-368,-1548,light
2026-06-18 03:26:00,16688,-440,-1576,light
2026-06-18 03:26:00,16684,-412,-1600,light
2026-06-18 03:26:00,16656,-344,-1532,light
2026-06-18 03:26:00,16596,-424,-1508,light
2026-06-18 03:26:00,16632,-436,-1648,light
2026-06-18 03:26:00,16672,-432,-1568,light
2026-06-18 03:26:00,16676,-392,-1576,light
2026-06-18 03:26:00,16720,-396,-1504,light
2026-06-18 03:26:00,16692,-412,-1496,light
2026-06-18 03:26:00,16644,-420,-1444,light
2026-06-18 03:26:00,16608,-360,-1496,light
2026-06-18 03:26:00,16704,-412,-1612,light
2026-06-18 03:26:00,16640,-424,-1556,light
2026-06-18 03:26:00,16672,-448,-1504,light
2026-06-18 03:26:00,16576,-412,-1560,light
2026-06-18 03:26:00,16620,-456,-1512,light
2026-06-18 03:26:00,16644,-424,-1624,light
2026-06-18 03:26:00,16644,-388,-1596,light
2026-06-18 03:26:00,16704,-388,-1460,light
2026-06-18 03:26:00,16596,-408,-1528,light
2026-06-18 03:26:00,16632,-440,-1528,light
2026-06-18 03:26:00,16664,-412,-1608,light
2026-06-18 03:26:00,16644,-376,-1532,light
2026-06-18 03:26:00,16660,-420,-1624,light
2026-06-18 03:26:00,16604,-384,-1508,light
2026-06-18 03:26:00,16708,-400,-1620,light
2026-06-18 03:26:00,16680,-452,-1564,light
2026-06-18 03:26:00,16684,-340,-1604,light
2026-06-18 03:26:00,16656,-420,-1560,light
2026-06-18 03:26:00,16652,-388,-1572,light
2026-06-18 03:26:00,16708,-340,-1584,light
2026-06-18 03:26:00,16728,-356,-1556,light
2026-06-18 03:26:00,16640,-368,-1620,light
2026-06-18 03:26:00,16684,-404,-1540,light
2026-06-18 03:26:00,16680,-384,-1592,light
2026-06-18 03:26:00,16656,-376,-1584,light
2026-06-18 03:26:00,16684,-344,-1572,light
2026-06-18 03:26:00,16632,-388,-1556,light
2026-06-18 03:26:00,16692,-452,-1536,light
2026-06-18 03:26:00,16612,-336,-1592,light
2026-06-18 03:26:00,16648,-364,-1536,light
2026-06-18 03:26:00,16612,-376,-1560,light
2026-06-18 03:26:00,16688,-344,-1604,light
2026-06-18 03:26:00,16708,-408,-1568,light
2026-06-18 03:26:00,16612,-448,-1656,light
2026-06-18 03:26:00,16684,-428,-1560,light
2026-06-18 03:26:00,16740,-328,-1628,light
2026-06-18 03:26:00,16692,-424,-1588,light
2026-06-18 03:26:00,16668,-340,-1492,light
2026-06-18 03:26:00,16668,-376,-1564,light
2026-06-18 03:26:00,16684,-416,-1592,light
2026-06-18 03:26:00,16680,-432,-1584,light
2026-06-18 03:26:00,16632,-420,-1548,light
2026-06-18 03:26:00,16644,-332,-1576,light
2026-06-18 03:26:00,16660,-440,-1572,light
2026-06-18 03:26:00,16720,-428,-1500,light
2026-06-18 03:26:00,16632,-404,-1644,light
2026-06-18 03:26:00,16608,-416,-1592,light
2026-06-18 03:26:00,16656,-368,-1520,light
2026-06-18 03:26:00,16672,-412,-1544,light
2026-06-18 03:26:00,16656,-408,-1588,light
2026-06-18 03:26:00,16680,-392,-1612,light
2026-06-18 03:26:00,16628,-368,-1600,light
2026-06-18 03:26:00,16656,-472,-1644,light
2026-06-18 03:27:00,16704,-428,-1564,light
2026-06-18 03:27:00,16632,-388,-1584,light
2026-06-18 03:27:00,16616,-384,-1672,light
2026-06-18 03:27:00,16680,-392,-1552,light
2026-06-18 03:27:00,16612,-324,-1516,light
2026-06-18 03:27:00,16652,-368,-1608,light
2026-06-18 03:27:00,16680,-388,-1616,light
2026-06-18 03:27:00,16672,-432,-1524,light
2026-06-18 03:27:00,16648,-372,-1564,light
2026-06-18 03:27:00,16676,-372,-1644,light
2026-06-18 03:27:00,16692,-412,-1568,light
2026-06-18 03:27:00,16708,-388,-1676,light
2026-06-18 03:27:00,16668,-360,-1620,light
2026-06-18 03:27:00,16584,-412,-1520,light
2026-06-18 03:27:00,16640,-360,-1576,light
2026-06-18 03:27:00,16704,-372,-1544,light
2026-06-18 03:27:00,16628,-396,-1468,light
2026-06-18 03:27:00,16688,-416,-1584,light
2026-06-18 03:27:00,16744,-428,-1600,light
2026-06-18 03:27:00,16680,-412,-1480,light
2026-06-18 03:27:00,16716,-384,-1560,light
2026-06-18 03:27:00,16564,-396,-1520,light
2026-06-18 03:27:00,16672,-372,-1600,light
2026-06-18 03:27:00,16692,-392,-1588,light
2026-06-18 03:27:00,16664,-428,-1708,light
2026-06-18 03:27:00,16660,-400,-1556,light
2026-06-18 03:27:00,16648,-392,-1564,light
2026-06-18 03:27:00,16692,-400,-1552,light
2026-06-18 03:27:00,16644,-408,-1560,light
2026-06-18 03:27:00,16696,-408,-1580,light
2026-06-18 03:27:00,16680,-332,-1620,light
2026-06-18 03:27:00,16684,-400,-1536,light
2026-06-18 03:27:00,16636,-388,-1568,light
2026-06-18 03:27:00,16680,-360,-1600,light
2026-06-18 03:27:00,16704,-360,-1664,light
2026-06-18 03:27:00,16724,-380,-1484,light
2026-06-18 03:27:00,16696,-384,-1524,light
2026-06-18 03:27:00,16636,-408,-1528,light
2026-06-18 03:27:00,16704,-340,-1528,light
2026-06-18 03:27:00,16676,-420,-1532,light
2026-06-18 03:27:00,16644,-388,-1496,light
2026-06-18 03:27:00,16712,-396,-1572,light
2026-06-18 03:27:00,16716,-352,-1564,light
2026-06-18 03:27:00,16636,-400,-1592,light
2026-06-18 03:27:00,16712,-348,-1504,light
2026-06-18 03:27:00,16648,-404,-1612,light
2026-06-18 03:27:00,16660,-384,-1444,light
2026-06-18 03:27:00,16636,-416,-1596,light
2026-06-18 03:27:00,16672,-372,-1628,light
2026-06-18 03:27:00,16696,-376,-1532,light
2026-06-18 03:27:00,16684,-320,-1492,light
2026-06-18 03:27:00,16668,-400,-1664,light
2026-06-18 03:27:00,16752,-364,-1468,light
2026-06-18 03:27:00,16696,-400,-1572,light
2026-06-18 03:27:00,16688,-424,-1476,light
2026-06-18 03:27:00,16620,-400,-1440,light
2026-06-18 03:27:00,16684,-380,-1612,light
2026-06-18 03:27:00,16668,-368,-1596,light
2026-06-18 03:27:00,16680,-300,-1496,light
2026-06-18 03:27:00,16640,-464,-1700,light
2026-06-18 03:27:00,16736,-392,-1436,light
2026-06-18 03:27:00,16664,-444,-1692,light
2026-06-18 03:27:00,16816,-368,-1560,light
2026-06-18 03:27:00,16644,-424,-1636,light
2026-06-18 03:27:00,16720,-368,-1596,light
2026-06-18 03:27:00,16628,-372,-1612,light
2026-06-18 03:27:00,16692,-344,-1608,light
2026-06-18 03:27:00,16596,-424,-1592,light
2026-06-18 03:27:00,16640,-384,-1532,light
2026-06-18 03:27:00,16540,-340,-1604,light
2026-06-18 03:27:00,16672,-268,-1640,light
2026-06-18 03:27:00,16748,-356,-1436,light
2026-06-18 03:27:00,16660,-376,-1520,light
2026-06-18 03:27:00,16716,-440,-1564,light
2026-06-18 03:27:00,16752,-272,-1432,light
2026-06-18 03:27:00,16732,-384,-1448,light
2026-06-18 03:27:00,16640,-264,-1516,light
2026-06-18 03:27:00,16668,-364,-1520,light
2026-06-18 03:27:00,16728,-316,-1420,light
2026-06-18 03:27:00,16644,-316,-1484,light
2026-06-18 03:27:00,16676,-348,-1464,light
2026-06-18 03:27:00,16660,-320,-1468,light
2026-06-18 03:27:00,16680,-332,-1528,light
2026-06-18 03:27:00,16656,-308,-1440,light
2026-06-18 03:27:00,16688,-344,-1548,light
2026-06-18 03:27:00,16668,-344,-1472,light
2026-06-18 03:27:00,16688,-332,-1516,light
2026-06-18 03:27:00,16656,-368,-1496,light
2026-06-18 03:27:00,16676,-332,-1492,light
2026-06-18 03:27:00,16660,-332,-1504,light
2026-06-18 03:27:00,16676,-392,-1512,light
2026-06-18 03:27:00,16700,-372,-1488,light
2026-06-18 03:27:00,16640,-352,-1512,light
2026-06-18 03:27:00,16588,-356,-1568,light
2026-06-18 03:27:00,16668,-312,-1480,light
2026-06-18 03:27:00,16664,-400,-1556,light
2026-06-18 03:27:00,16652,-292,-1436,light
2026-06-18 03:27:00,16640,-264,-1532,light
2026-06-18 03:27:00,16664,-340,-1544,light
2026-06-18 03:27:00,16748,-300,-1488,light
2026-06-18 03:27:00,16708,-376,-1428,light
2026-06-18 03:27:00,16644,-364,-1400,light
2026-06-18 03:27:00,16668,-376,-1460,light
2026-06-18 03:27:00,16676,-364,-1408,light
2026-06-18 03:27:00,16672,-340,-1540,light
2026-06-18 03:27:00,16640,-380,-1644,light
2026-06-18 03:27:00,16696,-352,-1496,light
2026-06-18 03:27:00,16660,-336,-1516,light
2026-06-18 03:27:00,16716,-352,-1528,light
2026-06-18 03:27:00,16680,-404,-1504,light
2026-06-18 03:27:00,16692,-356,-1504,light
2026-06-18 03:27:00,16696,-372,-1496,light
2026-06-18 03:27:00,16644,-320,-1456,light
2026-06-18 03:27:00,16680,-400,-1504,light
2026-06-18 03:27:00,16664,-352,-1508,light
2026-06-18 03:27:00,16664,-388,-1488,light
2026-06-18 03:27:00,16612,-336,-1532,light
2026-06-18 03:28:00,16636,-344,-1528,light
2026-06-18 03:28:00,16664,-300,-1572,light
2026-06-18 03:28:00,16668,-304,-1448,light
2026-06-18 03:28:00,16652,-312,-1664,light
2026-06-18 03:28:00,16708,-292,-1644,light
2026-06-18 03:28:00,16748,-252,-1472,light
2026-06-18 03:28:00,16644,-240,-1536,light
2026-06-18 03:28:00,16724,-308,-1572,light
2026-06-18 03:28:00,16692,-296,-1476,light
2026-06-18 03:28:00,16724,-268,-1496,light
2026-06-18 03:28:00,16664,-348,-1540,light
2026-06-18 03:28:00,16672,-320,-1496,light
2026-06-18 03:28:00,16708,-372,-1560,light
2026-06-18 03:28:00,16664,-308,-1484,light
2026-06-18 03:28:00,16656,-384,-1448,light
2026-06-18 03:28:00,16704,-356,-1516,light
2026-06-18 03:28:00,16688,-316,-1436,light
2026-06-18 03:28:00,16640,-340,-1564,light
2026-06-18 03:28:00,16652,-304,-1484,light
2026-06-18 03:28:00,16616,-316,-1564,light
2026-06-18 03:28:00,16672,-304,-1460,light
2026-06-18 03:28:00,16724,-268,-1524,light
2026-06-18 03:28:00,16680,-292,-1564,light
2026-06-18 03:28:00,16728,-324,-1440,light
2026-06-18 03:28:00,16664,-324,-1556,light
2026-06-18 03:28:00,16644,-324,-1476,light
2026-06-18 03:28:00,16676,-360,-1552,light
2026-06-18 03:28:00,16632,-320,-1452,light
2026-06-18 03:28:00,16660,-340,-1512,light
2026-06-18 03:28:00,16624,-332,-1532,light
2026-06-18 03:28:00,16692,-376,-1524,light
2026-06-18 03:28:00,16688,-292,-1452,light
2026-06-18 03:28:00,16696,-340,-1588,light
2026-06-18 03:28:00,16672,-348,-1584,light
2026-06-18 03:28:00,16672,-332,-1464,light
2026-06-18 03:28:00,16640,-312,-1496,light
2026-06-18 03:28:00,16616,-412,-1500,light
2026-06-18 03:28:00,16700,-328,-1496,light
2026-06-18 03:28:00,16664,-292,-1520,light
2026-06-18 03:28:00,16660,-268,-1548,light
2026-06-18 03:28:00,16668,-364,-1460,light
2026-06-18 03:28:00,16684,-388,-1548,light
2026-06-18 03:28:00,16684,-292,-1528,light
2026-06-18 03:28:00,16632,-348,-1484,light
2026-06-18 03:28:00,16688,-340,-1468,light
2026-06-18 03:28:00,16592,-404,-1496,light
2026-06-18 03:28:00,16700,-288,-1540,light
2026-06-18 03:28:00,16684,-348,-1492,light
2026-06-18 03:28:00,16672,-340,-1588,light
2026-06-18 03:28:00,16696,-316,-1580,light
2026-06-18 03:28:00,16644,-312,-1596,light
2026-06-18 03:28:00,16632,-312,-1436,light
2026-06-18 03:28:00,16676,-292,-1536,light
2026-06-18 03:28:00,16680,-384,-1464,light
2026-06-18 03:28:00,16660,-340,-1532,light
2026-06-18 03:28:00,16692,-344,-1572,light
2026-06-18 03:28:00,16576,-368,-1508,light
2026-06-18 03:28:00,16668,-324,-1448,light
2026-06-18 03:28:00,16656,-308,-1444,light
2026-06-18 03:28:00,16648,-368,-1444,light
2026-06-18 03:28:00,16628,-344,-1616,light
2026-06-18 03:28:00,16772,-360,-1472,light
2026-06-18 03:28:00,16664,-292,-1452,light
2026-06-18 03:28:00,16628,-332,-1592,light
2026-06-18 03:28:00,16692,-396,-1556,light
2026-06-18 03:28:00,16636,-292,-1640,light
2026-06-18 03:28:00,16664,-344,-1468,light
2026-06-18 03:28:00,16620,-380,-1580,light
2026-06-18 03:28:00,16648,-320,-1460,light
2026-06-18 03:28:00,16668,-296,-1456,light
2026-06-18 03:28:00,16712,-360,-1536,light
2026-06-18 03:28:00,16676,-272,-1540,light
2026-06-18 03:28:00,16708,-348,-1564,light
2026-06-18 03:28:00,16652,-252,-1624,light
2026-06-18 03:28:00,16656,-304,-1500,light
2026-06-18 03:28:00,16684,-228,-1520,light
2026-06-18 03:28:00,16728,-372,-1428,light
2026-06-18 03:28:00,16668,-356,-1636,light
2026-06-18 03:28:00,16612,-328,-1532,light
2026-06-18 03:28:00,16672,-376,-1476,light
2026-06-18 03:28:00,16680,-320,-1532,light
2026-06-18 03:28:00,16628,-312,-1500,light
2026-06-18 03:28:00,16636,-360,-1512,light
2026-06-18 03:28:00,16672,-372,-1488,light
2026-06-18 03:28:00,16656,-372,-1608,light
2026-06-18 03:28:00,16608,-300,-1540,light
2026-06-18 03:28:00,16644,-376,-1560,light
2026-06-18 03:28:00,16624,-328,-1544,light
2026-06-18 03:28:00,16596,-324,-1488,light
2026-06-18 03:28:00,16660,-288,-1436,light
2026-06-18 03:28:00,16728,-352,-1552,light
2026-06-18 03:28:00,16672,-296,-1588,light
2026-06-18 03:28:00,16712,-340,-1524,light
2026-06-18 03:28:00,16676,-344,-1500,light
2026-06-18 03:28:00,16632,-384,-1464,light
2026-06-18 03:28:00,16616,-316,-1536,light
2026-06-18 03:28:00,16668,-360,-1580,light
2026-06-18 03:28:00,16652,-344,-1496,light
2026-06-18 03:28:00,16692,-324,-1528,light
2026-06-18 03:28:00,16644,-252,-1492,light
2026-06-18 03:28:00,16640,-332,-1516,light
2026-06-18 03:28:00,16688,-304,-1568,light
2026-06-18 03:28:00,16656,-340,-1540,light
2026-06-18 03:28:00,16572,-356,-1524,light
2026-06-18 03:28:00,16656,-272,-1508,light
